"Observation_ID","Observation_Label","User_Pedon_ID","Latitude","Longitude","State","County","ocean","lake","pedon_id","distance","obs_date","siteiid","peiid","ecositeid","drainagecl","taxonname","taxclname","taxsubgrp","bedrckdepth","flodfreqcl","landform_string","sand050","sand150","pH50","p_wet","p_moist","p_dry","p_mucky","p_sandy","p_rock","p_coastal","p_flood","p_salty","p_dysic","p_euic"
"GRR.GJS.2022.12","s20220527.003","",44.260617,-85.820396,"Michigan","Wexford County",875277.412947785,36877.5719194036,"2022MI165012",16.9070303719558,2022-05-27,1738195,"1617308","F096XB021MI","moderately well","Covert","Sandy, mixed, mesic Oxyaquic Haplorthods","oxyaquic haplorthods",500,"none","outwash plain",86.7428571428571,89.5466666666667,5.19999980926514,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2022.13","s20220613.001","",44.212575,-85.806783,"Michigan","Wexford County",879645.110614597,39621.176115893,"2022MI165013",1.06742816206756,2022-06-13,1738196,"1617309","F096XB020MI","somewhat excessively","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","moraine",92,92,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.14","s20220613.002","",44.174955,-85.771314,"Michigan","Wexford County",882238.134016459,43915.4766599105,"2022MI165014",2.0777536425734,2022-06-13,1738197,"1617310","F096XB020MI","somewhat excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","outwash plain",88.0571428571429,90.16,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.15","s20220613.003","",44.20218,-85.81256,"Michigan","Wexford County",880887.069141285,39649.5667440465,"2022MI165015",1.66460650934657,2022-06-13,1738198,"1617311","F096XB025MI","moderately well","Abscota","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,"none","flood-plain step",90.7096774193548,69.3866666666667,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2022.16","s20220617.001","",44.178443,-85.78326,"Michigan","Wexford County",882288.18739536,42886.9511703246,"2022MI165016",15.4516363151215,2022-06-17,1738199,"1617312","F096XB020MI","well","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","outwash plain",90.6857142857143,91.4588235294118,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.17","s20220617.002","",44.17486,-85.807842,"Michigan","Wexford County",883478.16458755,41311.7631444899,"2022MI165017",13.9632213572466,2022-06-17,1738200,"1617313","F096XB020MI","somewhat excessively","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","outwash plain",90.4666666666667,91.3866666666667,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.18","s20220617.003","",44.197495,-85.788812,"Michigan","Wexford County",880555.539465409,41596.3980544282,"2022MI165018",6.77250659255286,2022-06-17,1738201,"1617314","F096XB020MI","well","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,"none","glacial drainage channel",92,92,NA,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2022.19","s20220617.004","",44.20311,-85.803475,"Michigan","Wexford County",880485.742471369,40272.7940408684,"2022MI165019",34.0038236555334,2022-06-17,1738202,"1617315","F096XB021MI","moderately well","Wurtsmith","Mixed, mesic Aquic Udipsamments","aquic udipsamments",500,"none","glacial drainage channel",92,64.0136054421769,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2022.2","s20220525.002","",44.304617,-85.504775,"Michigan","Wexford County",860298.878356142,49278.9294202179,"2022MI165002",12.7239865359996,2022-05-25,1738185,"1617298","F094AA007MI","somewhat poorly","Au Gres","Sandy, mixed, frigid Typic Endoaquods","typic endoaquods",500,"none","outwash plain",82.8,87.4,NA,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2022.20","s20220622.001","",43.049808,-82.604379,"Michigan","Saint Clair County",655394.074011857,11412.1271239223,"2022MI147004",7.59932799969259,2022-06-22,1776715,"1654029","F099XY008MI","moderately well","Landes","Coarse-loamy, mixed, mesic Oxyaquic Eutrudepts","oxyaquic eutrudepts",500,"rare","flood-plain step",37.258064516129,36.64,8,0,1,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.21","s20220622.002","",43.041532,-82.581982,"Michigan","Saint Clair County",653389.892735403,10309.3028390802,"2022MI147005",8.84368729434973,2022-06-22,1776716,"1654030","F099XY009MI","poorly","Cohoctah","Coarse-loamy, mixed, mesic Aeric Fluvaquents","aeric fluvaquents",500,"rare","backswamp",22.0857142857143,14.1857142857143,8,1,0,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.22","s20220622.003","",43.043373,-82.583563,"Michigan","Saint Clair County",653617.297743509,10345.0634020127,"2022MI147006",17.5099047945404,2022-06-22,1776717,"1654031","F099XY008MI","moderately well","Landes","Coarse-loamy, mixed, mesic Fluventic Hapludolls","fluventic hapludolls",500,"rare","flood-plain step",61.6363636363636,51.8666666666667,7.59999990463257,0,1,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.23","s20220622.004","",43.091504,-82.616047,"Michigan","Saint Clair County",658998.20635967,10654.3221900005,"2022MI147007",23.2850554208636,2022-06-22,1776718,"1654032","F099XY008MI","somewhat poorly","Ceresco","Coarse-loamy, mixed, mesic Fluvaquentic Endoaquolls","fluvaquentic endoaquolls",500,"rare","flood-plain step",31.6774193548387,48,7.80000019073486,0,1,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.24","s20220623.001","",43.078655,-82.616502,"Michigan","Saint Clair County",658145.669012837,11058.9948630143,"2022MI147008",6.22247706064306,2022-06-22,1776719,"1654033","F099XY007MI","moderately well","Fine-loamy, mesic Oxyaquic Argiudolls","Fine-loamy, mixed, mesic Oxyaquic Argiudolls","oxyaquic argiudolls",500,"none","stream terrace",75.2,54.3111111111111,7.19999980926514,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.25","s20220623.002","",43.075852,-82.616244,"Michigan","Saint Clair County",657937.054530717,11123.7904976309,"2022MI147009",4.33949163881454,2022-06-22,1776720,"1654034","F099XY009MI","very poorly","Sloan","Fine-loamy, mixed, mesic Fluvaquentic Endoaquolls","fluvaquentic endoaquolls",500,"rare","backswamp",19.8,15.88,8,1,0,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.26","s20220623.003","",43.098879,-82.612776,"Michigan","Saint Clair County",659296.071177681,10187.2051555396,"2022MI147010",3.6525021749167,2022-06-22,1776721,"1654035","F099XY006MI","moderately well","Mecosta","Sandy-skeletal, mixed, mesic Oxyaquic Udorthents","oxyaquic udorthents",500,"rare","stream terrace",71.0909090909091,50.4516129032258,7.80000019073486,0,1,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.27","s20220623.004","",43.098035,-82.616826,"Michigan","Saint Clair County",659496.898195718,10529.4164031188,"2022MI147011",6.55622439947231,2022-06-22,1776722,"1654036","F099XY009MI","poorly","Cohoctah","Coarse-loamy, mixed, mesic Typic Endoaquolls","fluvaquentic endoaquolls",500,"rare","flood-plain step",19.8,31.4466666666667,7.45806455612183,1,0,0,0,0,0,0,1,0,0,1
"GRR.GJS.2022.28","s20220623.005","",43.117844,-82.62008,"Michigan","Saint Clair County",661068.872867446,10528.8243472899,"2022MI147012",2.79056445308045,2022-06-22,1776723,"1654037","F099XY006MI","well","Okee","Loamy, mixed, active, mesic Arenic Hapludalfs","arenic hapludalfs",500,"none","terrace",78.3333333333333,78.3333333333333,5.59999990463257,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2022.29","s20220719.001","",42.931513,-84.397368,"Michigan","Clinton County",770084.021905317,90882.8385634708,"S2021MI037002B",687.56510978256,2021-05-04,1491849,"1373983","F098XA011MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,"none","end moraine",41.9569892473118,41.96,6.46881731607581,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.29","s20220719.001","",42.931513,-84.397368,"Michigan","Clinton County",770084.021905317,90882.8385634708,"S2021MI037002B",687.56510978256,2021-05-04,1491849,"1374356","F098XA011MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,"none","end moraine",41.9569892473118,41.96,6.46881731607581,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.3","s20220525.003","",44.302194,-85.507209,"Michigan","Wexford County",860624.022198237,49539.1783072426,"2022MI165003",3.49200602743182,2022-05-25,1738186,"1617299","F094AA008MI","poorly","Kinross","Mixed, frigid Spodic Psammaquents","spodic psammaquents",500,"none","outwash plain",71.9272727272727,83.168,NA,1,0,0,0,1,0,0,0,0,0,0
"GRR.GJS.2022.30","s20220719.002","",42.930639,-84.397653,"Michigan","Clinton County",770056.764100109,90979.8640644555,"S2021MI037002B",607.795143827302,2021-05-04,1491849,"1373983","F098XA011MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,"none","end moraine",41.9569892473118,41.96,6.46881731607581,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.30","s20220719.002","",42.930639,-84.397653,"Michigan","Clinton County",770056.764100109,90979.8640644555,"S2021MI037002B",607.795143827302,2021-05-04,1491849,"1374356","F098XA011MI","somewhat poorly","Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","aquic hapludalfs",500,"none","end moraine",41.9569892473118,41.96,6.46881731607581,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.31","s20220720.001","",42.516455,-84.325064,"Michigan","Ingham County",740767.239395958,101743.790615058,"1977MI065003",2751.85372323372,2015-02-27,1120291,"1111196",NA,"very poorly","Gilford","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"depression",65,42.3066666666667,6.54137943530905,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.32","s20220701.001","",43.715554,-85.08998,"Michigan","Mecosta County",862892.301499605,91540.454019128,"1980MI107001",3459.78149863453,1980-08-22,828624,"567995",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"lakebed (relict)",0,0,7.42499996083123,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2022.33","s20220701.002","",43.715804,-85.093543,"Michigan","Mecosta County",863150.291934856,91825.5353726496,"1980MI107001",3282.64851519163,1980-08-22,828624,"567995",NA,"very poorly","Edwards","Marly, euic, mesic Limnic Haplosaprists","limnic haplosaprists",500,NA,"lakebed (relict)",0,0,7.42499996083123,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2022.34","s20220812.001","",44.31136,-85.77922,"Michigan","Wexford County",868774.86620871,38986.2295280036,"2022MI165020",13.1344961081174,2022-08-12,1583745,"1469462","F096XB020MI","well","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","outwash plain",92,76.6666666666667,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.35","s20220812.002","",44.346819,-85.797434,"Michigan","Wexford County",865837.746364829,36815.1467208713,"2022MI165021",12.0175378664185,2022-08-12,1583746,"1469463","F096XB020MI","well","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","outwash plain",92,92,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.36","s20220812.003","",44.300305,-85.809197,"Michigan","Wexford County",870908.772770781,36826.8325185856,"2022MI165022",12.5994207931597,2022-08-12,1583747,"1469464","F096XB021MI","moderately well","Brems","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,"none","outwash plain",92,60.72,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2022.37","s20220812.004","",44.303087,-85.806014,"Michigan","Wexford County",870520.59422967,37029.0268154108,"2022MI165023",5.45004149290726,2022-08-12,1583748,"1469465","F096XB018MI","poorly","SND",NA,NA,500,"none","outwash plain",45.3703703703704,45.3703703703704,NA,1,0,0,0,0,0,0,0,0,0,0
"GRR.GJS.2022.38","s20220819.001","",44.240804,-85.817556,"Michigan","Wexford County",877171.761624447,37727.6918521795,"2022MI165024",3.58555733627223,2022-08-19,1583749,"1469466","F096XB019MI","somewhat excessively","Benona","Sandy, mixed, mesic Lamellic Haplorthods","lamellic haplorthods",500,"none","outwash plain",92,92,5.59999990463257,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2022.39","s20220819.002","",44.204589,-85.817619,"Michigan","Wexford County",880816.19371211,39171.4100135861,"2022MI165025",12.8727155051839,2022-08-19,1583750,"1469467","F096XB020MI","somewhat excessively","Graycalm","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","point bar",92,83.5744680851064,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2022.4","s20220525.004","",44.216875,-85.594806,"Michigan","Wexford County",872139.285588168,55540.7257040703,"2022MI165004",12.2538001509783,2022-05-25,1738187,"1617300","F094AA006MI","somewhat excessively","Lindquist","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","outwash plain",90.5161290322581,88.4587155963303,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.40","s20220819.003","",44.227244,-85.766142,"Michigan","Wexford County",876793.767724203,42100.3567787257,"2022MI165026",10.7416717852985,2022-08-19,1583751,"1469468","F094AA010MI","poorly","Wakeley","Sandy over loamy, mixed, semiactive, nonacid, frigid Aeric Epiaquents","aeric epiaquents",500,"none","terrace",62.5423728813559,50.0933333333333,NA,1,0,0,0,0,0,0,0,0,0,0
"GRR.GJS.2022.41","s20220902.001","",44.272475,-85.578627,"Michigan","Wexford County",865976.191542113,52914.527847417,"2022MI165030",6.91986253455803,2022-09-02,1583755,"1469472","F094AA007MI","moderately well","Croswell","Sandy, mixed, frigid Oxyaquic Haplorthods","oxyaquic haplorthods",500,"none","outwash plain",82.1428571428571,88.32,5,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2022.42","s20220902.002","",44.274104,-85.537826,"Michigan","Wexford County",864472.385496521,52615.5832447311,"2022MI165031",5.88457377396476,2022-09-02,1583756,"1469473","F094AA008MI","poorly","Kinross","Sandy, mixed, frigid Typic Endoaquods","typic endoaquods",500,"none","outwash plain",80.8705882352941,82.9904761904762,5.42823530084947,1,0,0,0,1,0,0,0,0,1,0
"GRR.GJS.2022.43","s20220902.003","",44.269192,-85.525127,"Michigan","Wexford County",864555.629015934,53165.3492141377,"2022MI165032",7.8485008874928,2022-09-02,1583757,"1469474","F094AA007MI","somewhat poorly","Au Gres","Sandy, mixed, frigid Typic Endoaquods","typic endoaquods",500,"none","lake plain",72.8333333333333,81.1338582677165,4.70555557145013,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2022.44","s20220909.001","",44.225729,-85.775684,"Michigan","Wexford County",877268.500069728,41432.7415785594,"2022MI165033",11.8168840706353,2022-09-09,1583758,"1469475","F096XB018MI","poorly","Belleville","Sandy over clayey, mixed, active, mesic Typic Endoaquolls","typic endoaquolls",500,"none","outwash plain",73.0588235294118,62.9523809523809,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2022.45","s20220909.002","",44.165189,-85.7134,"Michigan","Wexford County",881288.100717932,48566.9127440045,"2022MI165034",4.61542522558955,2022-09-09,1583759,"1469476","F094AA005MI","somewhat excessively","Islandlake","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",92,92,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.46","s20220821.001","",44.327804,-85.718688,"Michigan","Wexford County",865065.738303321,43376.2037512581,"2022MI165027",9.84777513647006,2022-08-31,1583752,"1469469","F094AA005MI","well","Garlic","Sandy, mixed, frigid Typic Haplorthods","typic haplorthods",500,"none","terrace",87.4,90.16,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.47","s20220821.002","",44.359899,-85.679719,"Michigan","Wexford County",860518.561360067,44596.1697285065,"2022MI165028",2.93920239207502,2022-08-31,1583753,"1469470","F094AA005MI","somewhat excessively","Springlake","Sandy, mixed, frigid Typic Haplorthods","typic haplorthods",500,"none","end moraine",34.3283582089552,46,5.40000009536743,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2022.48","s20220821.003","",44.367952,-85.648882,"Michigan","Wexford County",858669.12776642,43160.7289227037,"2022MI165029",6.1820729175938,2022-08-31,1583754,"1469471","F094AA006MI","somewhat excessively","Rubicon","Sandy, mixed, frigid Entic Haplorthods","entic haplorthods",500,"none","moraine",88.4615384615385,73.6,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.49","s20220930.001","",41.154926,-86.899619,"Indiana","Pulaski County",872936.835819188,57567.6242850265,"2022IN131001",47.404626369962,2022-03-17,1738178,"1617292",NA,"poorly","Maumee","Mixed Typic Endoaquolls","typic endoaquolls",500,"none","flat",85.3333333333333,85.3333333333333,6.40000009536743,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2022.5","s20220525.005","",44.209959,-85.5915,"Michigan","Wexford County",872731.703560017,56001.7326739129,"2022MI165005",9.56416730520327,2022-05-25,1738188,"1617301","F094AA007MI","poorly","Roscommon","Mixed, frigid Mollic Psammaquents","mollic psammaquents",500,"none","outwash plain",84.5904761904762,73.3,5.80000019073486,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2022.6","s20220526.001","",44.216741,-85.65618,"Michigan","Wexford County",874176.855044104,50829.3561347629,"2022MI165006",10.1739154335596,2022-05-26,1738189,"1617302","F094AA006MI","well","Blue Lake","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",90.2962962962963,78.2222222222222,5.19999980926514,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.7","s20220526.002","",44.212549,-85.75156,"Michigan","Wexford County",877783.598368075,43739.3259297068,"2022MI165007",9.89914119474145,2022-05-26,1738190,"1617303","F094AA006MI","well","Lindquist","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",92,88.5789473684211,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.8","s20220526.003","",44.24602,-85.763727,"Michigan","Wexford County",874821.228424344,41671.3091430051,"2022MI165008",6.58596644837912,2022-05-26,1738191,"1617304","F094AA005MI","somewhat excessively","Island Lake","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",89.3714285714286,88.2666666666667,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2022.9","s20220526.004","",44.270551,-85.757351,"Michigan","Wexford County",872136.020992798,41508.9883540329,"2022MI165009",5.47287688159512,2022-05-26,1738192,"1617305","F094AA005MI","somewhat excessively","Island Lake","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",92,58.4745762711864,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2023.1","20230502.001","",44.1897888,-84.3856184,"Michigan","Roscommon County",839290.064365486,47959.4390588064,"A98MI143004",3538.61309855817,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.10","20230503.004","",44.182991,-84.387324,"Michigan","Roscommon County",840048.785889594,47682.253891354,"A98MI143004",3033.14759383754,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.11","20230503.005","",44.180686,-84.38724,"Michigan","Roscommon County",840288.845969509,47545.1790161159,"A98MI143004",2954.17647953352,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.12","20230503.006","",44.1858621,-84.384466,"Michigan","Roscommon County",839672.772495377,47652.1265380268,"A98MI143004",3431.42025990149,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.13","20230503.007","",44.18476,-84.384093,"Michigan","Roscommon County",839778.909396526,47562.8824488212,"A98MI143004",3416.23371879104,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.14","20230503.008","",44.182685,-84.383904,"Michigan","Roscommon County",839992.084508635,47430.4387808239,"A98MI143004",3350.7058389676,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.15","20230503.009","",44.18395,-84.38554,"Michigan","Roscommon County",839901.635065991,47615.0827722715,"A98MI143004",3243.79902461823,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.16","20230503.010","",44.182662,-84.386327,"Michigan","Roscommon County",840057.449958733,47595.0944869602,"A98MI143004",3115.31969556547,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.17","20230503.011","",44.17784,-84.368094,"Michigan","Roscommon County",840091.658518949,46070.3941913977,"S1995MI143001",4751.33394581711,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.18","20230503.012","",44.17688,-84.368226,"Michigan","Roscommon County",840196.021933834,46023.9961491719,"S1995MI143001",4704.60276092533,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.19","20230504.001","",44.179068,-84.373437,"Michigan","Roscommon County",840100.830111106,46506.3389192662,"S1995MI143001",4286.62059914603,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.2","20230502.002","",44.186462,-84.37373,"Michigan","Roscommon County",839331.07728612,46957.3678257972,"A98MI143004",4479.44067493943,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.20","20230504.002","",44.179344,-84.37261,"Michigan","Roscommon County",840050.393927504,46465.7313570775,"S1995MI143001",4377.05387362854,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.21","20230504.003","",44.176074,-84.368155,"Michigan","Roscommon County",840278.942150167,45972.754452399,"S1995MI143001",4684.85877433941,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.22","20230504.004","",44.175779,-84.374311,"Michigan","Roscommon County",840469.268592088,46377.9557160822,"S1995MI143001",4070.89519990968,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.23","20230504.005","",44.175611,-84.376905,"Michigan","Roscommon County",840554.125594077,46546.7398326436,"S1995MI143001",3812.61329276098,1995-05-30,102739,"102722",NA,"moderately well","Nester","Fine, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,NA,NA,39.0119047619048,36.3666666666667,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.24","20230504.006","",44.185006,-84.378173,"Michigan","Roscommon County",839599.357150328,47173.6206583857,"A98MI143004",3993.79398012806,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.25","20230504.007","",44.184843,-84.379277,"Michigan","Roscommon County",839645.137348964,47239.2741457686,"A98MI143004",3880.76278591333,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.26","20230504.008","",44.184243,-84.380587,"Michigan","Roscommon County",839742.203899104,47293.6912361396,"A98MI143004",3731.00394296851,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.27","20230504.009","",44.1849703448,-84.3824749812,"Michigan","Roscommon County",839714.774191989,47464.6300435981,"A98MI143004",3579.03602399337,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.28","20230608.001","",41.0658723694,-87.664610669,"Illinois","Kankakee County",932283.255710994,67305.0205868289,"S2023IL091001",50.9255135286741,2023-06-07,1793695,"1658009","R098XB034IN","poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","interdune",82,83.8987341772152,6.50434774592303,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2023.29","2023OH051001","",41.551319,-84.366284,"Ohio","Fulton County",690420.578435009,76086.2236519359,"2023OH051001",6.06679399810253,2023-06-14,1753921,"1647693","F099XY013MI","poorly","LENAWEE","Fine, mesic Typic Epiaquepts","typic epiaquepts",500,NA,NA,10.8,10.75,6.9093334197998,1,0,0,0,0,0,0,0,0,0,1
