"Observation_ID","mukey","muname","flood","wet","moist","dry","mucky","sandy","rock","coastal","salty","dysic","euic","Observation_Label","pedon_id","distance","taxonname","taxclname","tpiclass","elev","slope","aspect","tpi","upper","middle","lower","nativity","wetness","LRU"
"GRR.GJS.2016.47",188787,"Eleva sandy loam, 1 to 6 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI075001","2016MI075001",0.615461935599659,"Eleva","Coarse-loamy, mixed, active, mesic Typic Hapludalfs",2,295.782897949219,4.13225555419922,192.807205200195,0.491227120161057,0,1,0,0.922532093846835,0.325569843682856,"98A1"
"GRR.GJS.2016.48",188803,"Whalan loam, 1 to 6 percent slopes",0,0,1,0,0,1,0,0,0,0,0,"2016MI075002","2016MI075003",32.3921847292625,"Abscota","Mixed, mesic Oxyaquic Udipsamments",1,289.391662597656,0.931605339050293,116.466438293457,0.372488230466843,0,0,1,0.998348472336912,0.118910332086507,"98A1"
"GRR.GJS.2016.49",188756,"Barry loam, 0 to 2 percent slopes",0,0,1,0,0,1,0,0,0,0,0,"2016MI075003","2016MI075003",0.340308878688289,"Abscota","Mixed, mesic Oxyaquic Udipsamments",1,289.042053222656,2.59979581832886,184.873870849609,0.375505238771439,0,0,1,0.991974317817014,0.375425872123404,"98A1"
"GRR.GJS.2016.50",187135,"Filer loam, 6 to 12 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"2016MI081008","2016MI081008",9.05587400156416,"Conover","Fine-loamy, mixed, active, mesic Aquic Argiudolls",2,274.987609863281,4.22022724151611,174.733337402344,0.471713215112686,0,1,0,0.996912218791354,0.353428349507295,"98A2"
"GRR.GJS.2016.51",187135,"Filer loam, 6 to 12 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI081009","2016MI081009",13.1692547447548,"Pewamo","Fine, mixed, active, mesic Typic Argiaquolls",2,274.061309814453,6.81696605682373,11.1624631881714,0.505319118499756,0,1,0,0.995555555555556,0.358796349953254,"98A2"
"GRR.GJS.2016.52",187135,"Filer loam, 6 to 12 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI081010","2016MI081010",10.6733756746568,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts",1,267.979187011719,0.470674872398376,202.947814941406,0.29538956284523,0,0,1,1,0.98527508725148,"98A2"
"GRR.GJS.2016.53",187135,"Filer loam, 6 to 12 percent slopes",0,0,1,0,0,1,0,0,0,0,1,"2016MI081011","2016MI081011",5.03425993764411,"Metea","Loamy, mixed, semiactive, mesic Arenic Hapludalfs",3,275.007751464844,7.2034912109375,295.482818603516,0.601155698299408,1,0,0,1,0.294212324267508,"98A2"
"GRR.GJS.2016.54",187134,"Filer loam, 2 to 6 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI081012","2016MI081012",11.556558907501,"Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs",3,235.207656860352,0.781115353107452,213.003524780273,0.647787034511566,1,0,0,1,0.272835836739027,"97A"
"GRR.GJS.2016.55",192568,"Saugatuck-Jebavy complex, 0 to 3 percent slopes",0,1,0,0,0,1,0,0,0,0,1,"S2016MI105001","S2016MI105001",4.26089647483466,"Kinross","Mixed, mesic Typic Psammaquents",1,200.904998779297,1.11022302462516e-14,270.000061035156,0.483026713132858,0,1,0,1,0.602071971216303,"96B"
"GRR.GJS.2016.55",192568,"Saugatuck-Jebavy complex, 0 to 3 percent slopes",0,1,0,0,0,1,0,0,0,0,1,"S2016MI105001","S2016MI105001",4.26089647483466,"Kinross","Mixed, mesic Typic Psammaquents",1,200.904998779297,1.11022302462516e-14,270.000061035156,0.483026713132858,0,1,0,1,0.602071971216303,"96B"
"GRR.GJS.2016.56",192582,"Kinross mucky fine sand",0,1,0,0,0,1,0,0,0,0,1,"2016MI105002","S2016MI105001",56.2655875442573,"Kinross","Mixed, mesic Typic Psammaquents",1,200.904998779297,1.11022302462516e-14,270.000061035156,0.483071178197861,0,1,0,1,0.273079665448125,"96B"
"GRR.GJS.2016.56",192582,"Kinross mucky fine sand",0,1,0,0,0,1,0,0,0,0,1,"2016MI105002","S2016MI105001",56.2655875442573,"Kinross","Mixed, mesic Typic Psammaquents",1,200.904998779297,1.11022302462516e-14,270.000061035156,0.483071178197861,0,1,0,1,0.273079665448125,"96B"
"GRR.GJS.2016.57",186237,"Filer loam, 6 to 12 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI045003","2016MI045003",9.12667445445108,"Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs",3,269.520172119141,1.60737013816833,265.419525146484,0.635193586349487,1,0,0,1,0.283038626187683,"98A1"
"GRR.GJS.2016.58",3117294,"Conover loam, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI045004","2016MI045004",4.17165256881096,"Colwood","Fine-loamy, mixed, active, mesic Typic Endoaquolls",1,264.080169677734,1.48977947235107,176.753555297852,0.33942699432373,0,0,1,0.76360225140713,0.623813746391714,"98A1"
"GRR.GJS.2016.59",186229,"Gilford sandy loam, 0 to 2 percent slopes, gravelly subsoil",0,1,0,0,1,0,0,0,0,0,1,"2016MI045005","2016MI045005",2.03360057581976,"Palms","Loamy, euic, mesic Terric Haplosaprists",1,262.110931396484,1.43776977062225,323.102600097656,0.283488214015961,0,0,1,0.862971985383678,0.863405506956011,"98A1"
"GRR.GJS.2016.6",187128,"Oakville fine sand, moderately wet, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,239.855895996094,0.348491072654724,231.848922729492,0.491555571556091,0,1,0,0.996846669294442,0.266780499994051,"98A2"
"GRR.GJS.2016.60",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI045006","2016MI045006",29.2223208963999,"Colwood","Fine-loamy, mixed, active, mesic Typic Endoaquolls",1,260.289947509766,2.85805416107178,328.881744384766,0.345057755708694,0,0,1,0.98050139275766,0.629593728927849,"98A1"
"GRR.GJS.2016.61",190742,"Kalkaska sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,360.777954101562,2.47148537635803,84.3943099975586,0.555951416492462,1,0,0,1,0.27874914126379,"94AA"
"GRR.GJS.2016.62",190742,"Kalkaska sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,363.018341064453,2.31060886383057,161.454010009766,0.615868031978607,1,0,0,1,0.247877086311728,"94AA"
"GRR.GJS.2016.63",190770,"Kalkaska sand, banded substratum, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,388.835479736328,8.10976219177246,210.853775024414,0.462194710969925,0,1,0,0.998795180722892,0.242786240875251,"94AA"
"GRR.GJS.2016.64",192678,"Kawkawlin loam, 2 to 6 percent slopes",0,0,0,1,0,0,0,0,0,1,0,"2016MI139003","2016MI139003",70.9434876816215,"Isabella","Fine-loamy, mixed, active, mesic Typic Haplorthods",3,256.293792724609,1.18517708778381,143.853012084961,0.544545114040375,0,1,0,1,0.267383322772999,"97A"
"GRR.GJS.2016.65",187742,"Locke sandy loam, 0 to 3 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"2016MI107001","2016MI107001",1.35990197058665,"Fine, mixed, mesic Typic Endoaquepts","Fine, mixed, mesic Typic Endoaquepts",1,315.476684570312,8.1566219329834,234.561172485352,0.291737794876099,0,0,1,0.992156862745098,0.784077996454707,"94AA"
"GRR.GJS.2016.66",187731,"Edmore sandy loam",0,1,0,0,0,0,0,0,0,0,1,"2016MI107002","2016MI107002",1.56856042040984,"Corunna","Coarse-loamy, mixed, active, mesic Typic Endoaquolls",1,312.735870361328,4.15878772735596,175.654098510742,0.243471741676331,0,0,1,1,0.902595213041178,"94AA"
"GRR.GJS.2016.7",187147,"Granby loamy fine sand, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,1,0,"2016MI081003","2016MI081003",59.4808731470009,"Newton","Sandy, mixed, mesic Aquic Humic Dystrudepts",1,238.272232055664,0.193542942404747,241.35969543457,0.50150328874588,0,1,0,0.991645781119465,0.592000443992862,"98A2"
"GRR.GJS.2016.8",187215,"Pipestone sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,239.973037719727,0.480557411909103,297.521148681641,0.474630981683731,0,1,0,1,0.292559706062462,"98A2"
"GRR.GJS.2016.9",187147,"Granby loamy fine sand, 0 to 2 percent slopes",0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,236.991485595703,0.322763979434967,147.786972045898,0.553184688091278,1,0,0,1,0.273216646058074,"98A2"
"GRR.GJS.2017.10",187380,"Sims loam",0,0,1,0,0,1,0,0,0,1,0,"es20170731.04","2017MI121004",13.1187606466224,"Thompsonville","Sandy, mixed, mesic Alfic Oxyaquic Haplorthods",3,246.827239990234,0.145271614193916,264.877807617188,0.553136765956879,1,0,0,1,0.27966043794623,"97A"
"GRR.GJS.2017.11",3117303,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170519.01","2017MI015001",7.46844685768215,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",2,265.105438232422,2.15685558319092,359.055938720703,0.51793497800827,0,1,0,0.998683344305464,0.281413982609655,"98A1"
"GRR.GJS.2017.12",3117303,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170519.02","2017MI015002",9.05112827505785,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",1,274.180419921875,0.457288831472397,52.3586616516113,0.572255373001099,1,0,0,0.99927797833935,0.254292056785836,"98A1"
"GRR.GJS.2017.13",3117303,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170519.03","2017MI015003",9.40889656695235,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",2,261.91357421875,0.739607274532318,349.812225341797,0.551721274852753,1,0,0,1,0.364105845549264,"98A1"
"GRR.GJS.2017.15",3117295,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170615.01","2017MI045001",15.787690077811,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",3,286.662841796875,1.02713572978973,86.2145385742188,0.618670284748077,1,0,0,1,0.257282858925536,"98A1"
"GRR.GJS.2017.16",3117295,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170615.02","2017MI045002",4.43393024683793,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",2,285.952545166016,1.55266559123993,195.696594238281,0.60826975107193,1,0,0,0.999305555555556,0.273050481530878,"98A1"
"GRR.GJS.2017.17",188717,"Blount loam, 1 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170623.01","2017MI025001",0.655552696885134,"Ithaca","Fine, mixed, active, mesic Aquic Glossudalfs",3,287.722961425781,2.49202346801758,321.199035644531,0.594463646411896,1,0,0,1,0.296143535638247,"98A1"
"GRR.GJS.2017.18",188717,"Blount loam, 1 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170623.02","2017MI025002",3.59574574329814,"Riddles","Fine-loamy, mixed, active, mesic Oxyaquic Glossudalfs",2,294.940002441406,4.01626396179199,164.216491699219,0.738724231719971,1,0,0,1,0.264844680044629,"98A1"
"GRR.GJS.2017.19",212477,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"es20170808.01","2017MI005001",12.7612227834745,"Adrian","Sandy, mixed, euic, mesic Terric Haplosaprists",2,228.326797485352,2.501788854599,38.9228744506836,0.403065115213394,0,0,1,1,0.842467138114935,"97A"
"GRR.GJS.2017.2",186367,"Ceresco fine sandy loam",0,0,1,0,0,0,0,0,0,0,1,"es20170717.01","2017MI037001",5.47953976405835,"Ceresco","Coarse-loamy, mixed, active, mesic Fluventic Hapludolls",2,206.056350708008,0.901354014873505,176.744918823242,0.251438707113266,0,0,1,0.895985401459854,0.6163522689365,"99B"
"GRR.GJS.2017.20",212474,"Thetford loamy fine sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,"es20170808.02","2017MI005002",2.32499510133226,"Thetford","Coarse-loamy, mixed, active, mesic Typic Glossaqualfs",3,226.602279663086,4.04820442199707,32.7782211303711,0.448030799627304,0,0,1,0.69937106918239,0.358514591861759,"97A"
"GRR.GJS.2017.21",186224,"Capac-Marlette loams, 1 to 6 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"es20170823.01","2017MI045006",15.0746617361252,"Parkhill","Coarse-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts",1,284.939056396484,2.18850493431091,231.130157470703,0.500063419342041,0,1,0,0.934497816593886,0.720472039557527,"98A1"
"GRR.GJS.2017.22",186224,"Capac-Marlette loams, 1 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170823.02","2017MI045007",5.98730709872034,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",2,286.232757568359,1.47878050804138,269.661102294922,0.456123828887939,0,1,0,0.99309630652399,0.487084985992844,"98A1"
"GRR.GJS.2017.23",186230,"Hillsdale sandy loam, 2 to 6 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"es20170823.03","2017MI045008",4.52864040533535,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,291.106964111328,0.958166360855103,256.725830078125,0.527470648288727,0,1,0,0.996768982229402,0.892590847121001,"98A1"
"GRR.GJS.2017.24",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170823.04","2017MI045009",13.6833717451538,"Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",2,292.082641601562,3.9462263584137,105.225311279297,0.683175265789032,1,0,0,0.997446808510638,0.297459267520414,"98A1"
"GRR.GJS.2017.25",186384,"Matherton loam, 0 to 3 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,220.270278930664,0.832380890846252,186.26628112793,0.512800991535187,0,1,0,1,0.250006373323816,"98A1"
"GRR.GJS.2017.26",3117259,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,1,0,"es20170525.01","2017MI117002",11.5236745255642,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",3,240.738708496094,0.618531405925751,69.0891799926758,0.518544018268585,0,1,0,1,0.351694221640203,"98A1"
"GRR.GJS.2017.3",186367,"Ceresco fine sandy loam",1,1,0,0,0,0,0,0,0,0,1,"es20170717.02","2017MI037002",9.93123207940739,"Sloan","Fine-loamy, mixed, active, mesic Fluvaquentic Hapludolls",1,205.525848388672,1.24776327610016,250.261596679688,0.192266538739204,0,0,1,0.990736452061139,0.895055553239872,"99B"
"GRR.GJS.2017.4",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170727.01","2017MI045003",17.8447472703225,"Capac","Fine-loamy, mixed, active, mesic Aquic Argiudolls",1,272.154846191406,2.44091176986694,229.179672241211,0.366847038269043,0,0,1,0.974492001729356,0.329094257106687,"98A1"
"GRR.GJS.2017.5",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"es20170727.02","2017MI045004",14.2247784896149,"Parkhill","Fine-loamy, mixed, active, mesic Mollic Epiaquepts",1,269.576202392578,1.36756491661072,133.896209716797,0.303027510643005,0,0,1,0.999527633443552,0.721536086453107,"98A1"
"GRR.GJS.2017.6",186224,"Capac-Marlette loams, 1 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"es20170727.03","2017MI045005",42.8785401982542,"Capac","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",3,278.353637695312,4.90829181671143,209.791015625,0.550305426120758,1,0,0,1,0.298365506552064,"98A1"
"GRR.GJS.2017.7",187380,"Sims loam",0,1,0,0,0,0,0,0,0,0,1,"es20170731.01","2017MI121001",14.1508156425299,"Sims","Fine-loamy, mixed, active, mesic Mollic Epiaquepts",1,246.816146850586,0.146282315254211,255.417221069336,0.552406489849091,1,0,0,1,0.572618188971215,"97A"
"GRR.GJS.2017.8",187380,"Sims loam",0,1,0,0,1,0,0,0,0,0,0,"es20170731.02","2017MI121002",1.68574497747082,"Aurelius","Fine-loamy, mixed, active, mesic Histic Humaquepts",1,246.131988525391,0.238306149840355,263.089294433594,0.471768528223038,0,1,0,1,0.807880379417291,"97A"
"GRR.GJS.2017.9",187380,"Sims loam",0,1,0,0,1,0,0,0,0,0,1,"es20170731.03","2017MI121003",5.95014963841125,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,246.93489074707,1.16639971733093,274.93408203125,0.534335672855377,0,1,0,1,0.723254027006007,"97A"
"GRR.GJS.2018.1",3117266,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,282.090026855469,1.74126732349396,69.9286880493164,0.539201319217682,0,1,0,1,0.331085710109889,"98A1"
"GRR.GJS.2018.10",186180,"Morocco loamy sand, lake plain, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"gs20180823.04","2018MI021001",9.33518046335701,"Newton","Sandy, mixed, mesic Typic Humaquepts",1,197.050003051758,1.33478188514709,332.011291503906,0.548308551311493,0,1,0,1,0.70112558977515,"97A"
"GRR.GJS.2018.11",186180,"Morocco loamy sand, lake plain, 0 to 2 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"gs20180823.05","2018MI021002",7.18010940896734,"Pipestone","Sandy, mixed, mesic Typic Endoaquods",3,197.781509399414,0.487714022397995,328.830841064453,0.530010759830475,0,1,0,1,0.449349952150876,"97A"
"GRR.GJS.2018.12",187082,"Sleeth loam, 0 to 3 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180813.01","2018MI077001",3.47714432667342,"Sleeth","Fine-loamy, mixed, active, mesic Typic Endoaqualfs",2,262.918548583984,0.211784735321999,123.678642272949,0.457394450902939,0,1,0,0.978512396694215,0.278753742576878,"98A1"
"GRR.GJS.2018.13",187055,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"gs20180813.02","2018MI077002",4.83934290074033,"Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplohemists",1,262.855926513672,0.0277348570525646,254.224258422852,0.440586060285568,0,0,1,1,0.823689654167759,"98A1"
"GRR.GJS.2018.14",187081,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"gs20180813.03","2018MI077003",5.05210458928934,"Edwards","Marly, euic, mesic Limnic Haplosaprists",1,262.536682128906,0.486426562070847,134.345504760742,0.399502515792847,0,0,1,0.592820028341993,0.649765454599779,"98A1"
"GRR.GJS.2018.15",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180830.01","2018MI045003",4.85076891217819,"Parkhill","Fine-loamy, mixed, semiactive, mesic Typic Endoaquolls",1,286.235412597656,1.99376177787781,168.296371459961,0.326336622238159,0,0,1,0.995744680851064,0.705275473303552,"98A1"
"GRR.GJS.2018.16",186236,"Marlette loam, 2 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"gs20180830.02","2018MI045004",7.48904894295971,"Marlette","Fine-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs",3,289.679504394531,2.42604827880859,26.4922637939453,0.533759117126465,0,1,0,1,0.259436294135259,"98A1"
"GRR.GJS.2018.17",186232,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"gs20180830.03","2018MI045001",8.96467056400877,"Boots","Euic, mesic Typic Haplohemists",1,271.538391113281,0.371866822242737,183.063705444336,0.237169206142426,0,0,1,0.933475631447883,0.601590660473791,"98A1"
"GRR.GJS.2018.18",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180830.04","2018MI045002",4.07501170445199,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Typic Endoaquolls",1,274.089752197266,0.464574635028839,337.436553955078,0.474965691566467,0,1,0,1,0.525014773826152,"98A1"
"GRR.GJS.2018.19",186968,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,1,0,0,0,0,1,"gs20180912.02","2018MI023001",6.99449755641838,"Granby","Sandy, mixed, mesic Typic Endoaquolls",1,298.673004150391,0.573904871940613,357.478088378906,0.435882180929184,0,0,1,1,0.45299190612519,"98A1"
"GRR.GJS.2018.2",3117266,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,280.636413574219,1.42589688301086,189.147445678711,0.509011089801788,0,1,0,1,0.28501260093607,"98A1"
"GRR.GJS.2018.20",186968,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180912.01","2018MI023002",8.76477529948377,"Sebewa","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiaquolls",1,298.408721923828,0.270971357822418,19.5301208496094,0.458041667938232,0,1,0,0.982578397212544,0.611488934723229,"98A1"
"GRR.GJS.2018.21",186965,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"gs20180912.03","2018MI023003",6.80185918085941,"Henrietta","Fine-loamy, mixed, superactive, mesic Histic Humaquepts",2,297.908935546875,0.275064289569855,344.727752685547,0.447747707366943,0,0,1,0.994697773064687,0.609220083770744,"98A1"
"GRR.GJS.2018.22",186965,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"gs20180912.04","2018MI023004",8.94798815490369,"Henrietta","Fine-loamy, mixed, superactive, mesic Typic Endoaquepts",2,298.141235351562,0.266703367233276,342.695098876953,0.459795385599136,0,1,0,0.85531914893617,0.614596747371204,"98A1"
"GRR.GJS.2018.23",186965,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180912.05","2018MI023005",24.484221896777,"Sebewa","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Typic Argiaquolls",1,298.103424072266,0.136694923043251,328.643280029297,0.436137706041336,0,0,1,0.933554817275748,0.505876801793361,"98A1"
"GRR.GJS.2018.24",186960,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"gs20180912.06","2018MI023006",9.92622924067937,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,298.392211914062,0.384370505809784,190.489181518555,0.42270889878273,0,0,1,0.998032786885246,0.805203873564952,"98A1"
"GRR.GJS.2018.25",188710,"Brady sandy loam, 1 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180919.01","2018MI025001",12.967025833032,"Gilford","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls",1,289.0107421875,0.93575519323349,223.240249633789,0.440676897764206,0,0,1,1,0.716807237110597,"98A1"
"GRR.GJS.2018.26",188710,"Brady sandy loam, 1 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180919.02","2018MI025002",8.40731545523876,"Sebewa","Fine-loamy, mixed, active, mesic Typic Endoaqualfs",1,288.702758789062,1.57228052616119,253.706420898438,0.449759036302567,0,0,1,0.99290060851927,0.525173672915162,"98A1"
"GRR.GJS.2018.27",188710,"Brady sandy loam, 1 to 4 percent slopes",0,0,0,1,0,1,0,0,0,0,1,"gs20180919.03","2018MI025004",10.6259005919816,"Spinks","Mixed, mesic Psammentic Hapludalfs",3,288.931854248047,1.74110865592957,33.037712097168,0.535279750823975,0,1,0,0.991501416430595,0.30235950143706,"98A1"
"GRR.GJS.2018.28",188715,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"gs20180919.04","2018MI025003",8.34426888715574,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,286.059326171875,1.48533940315247,315.994842529297,0.321564912796021,0,0,1,0.997932816537468,0.868562747387894,"98A1"
"GRR.GJS.2018.29",188681,"Oshtemo sandy loam, 6 to 12 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"gs20180919.05","2018MI025005",9.63524077405653,"Kalamazoo","Fine-loamy, mixed, active, mesic Typic Hapludalfs",3,288.731658935547,5.33408164978027,166.154632568359,0.642552852630615,1,0,0,0.887727448703058,0.448816418775514,"98A1"
"GRR.GJS.2018.3",186929,"Gilford sandy loam, 0 to 2 percent slopes, gravelly subsoil",0,1,0,0,1,0,0,0,0,0,1,"gs20180816.01","2018MI027001",13.1036437510793,"Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists",1,231.412094116211,0.264226257801056,357.448699951172,0.458612680435181,0,1,0,0.946935526664898,0.46915021787244,"98A1"
"GRR.GJS.2018.31",186250,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180927.01","2018MI045201",13.7179785639655,"Sebewa","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Endoaquolls",1,268.636413574219,0.0608183220028877,265.623413085938,0.479365974664688,0,1,0,1,0.654445810219536,"98A1"
"GRR.GJS.2018.32",186250,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"gs20180927.02","2018MI045202",5.95767199376943,"Sebewa","Fine-loamy, superactive, mesic Typic Endoaquolls",1,268.489898681641,0.678336620330811,164.81103515625,0.443196445703506,0,0,1,0.809285714285714,0.59981358607538,"98A1"
"GRR.GJS.2018.33",186250,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,274.470458984375,0.862813115119934,296.587371826172,0.364843606948853,0,0,1,0.669172932330827,0.44455095673095,"98A1"
"GRR.GJS.2018.34",186236,"Marlette loam, 2 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,279.548400878906,2.1308422088623,163.853546142578,0.521561443805695,0,1,0,1,0.556814164655024,"98A1"
"GRR.GJS.2018.35",186236,"Marlette loam, 2 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,277.674072265625,1.23681104183197,134.563491821289,0.408291935920715,0,0,1,1,0.662980848378423,"98A1"
"GRR.GJS.2018.36",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,277.0244140625,1.24910295009613,154.376922607422,0.362778037786484,0,0,1,1,0.628761181892112,"98A1"
"GRR.GJS.2018.37",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,279.166076660156,0.6198610663414,69.9896926879883,0.48888310790062,0,1,0,1,0.277042091750557,"98A1"
"GRR.GJS.2018.4",186925,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"gs20180816.02","2018MI027002",2.75956812492039,"Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists",1,231.398620605469,2.2731921672821,184.591125488281,0.455788731575012,0,1,0,0.981729598051157,0.633384438482177,"98A1"
"GRR.GJS.2018.5",186929,"Gilford sandy loam, 0 to 2 percent slopes, gravelly subsoil",0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,231.699371337891,0.323209673166275,15.6410331726074,0.497645378112793,0,1,0,0.974378881987578,0.461230997728464,"98A1"
